datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-07-26 00:00:00,3,0,1,1,28.7,33.335,79,7.0015,,,1.2809623
2011-07-26 01:00:00,3,0,1,1,28.7,33.335,79,7.0015,,,1.2825122
2011-07-26 02:00:00,3,0,1,1,27.88,31.82,89,7.0015,,,1.2342134
2011-07-26 03:00:00,3,0,1,1,27.88,31.82,89,8.9981,,,1.283609
2011-07-26 04:00:00,3,0,1,1,27.88,31.82,88,11.0014,,,1.3373433
2011-07-26 05:00:00,3,0,1,1,27.06,29.545,89,6.0032,,,1.2038105
2011-07-26 06:00:00,3,0,1,1,27.88,31.82,83,15.0013,,,1.4290329
2011-07-26 07:00:00,3,0,1,1,29.52,34.09,66,19.0012,,,1.4194235
2011-07-26 08:00:00,3,0,1,1,30.34,34.09,55,12.998,,,1.3995322
2011-07-26 09:00:00,3,0,1,1,31.16,34.09,40,15.0013,,,1.4694825
2011-07-26 10:00:00,3,0,1,1,32.8,34.85,31,15.0013,,,1.8474109
2011-07-26 11:00:00,3,0,1,1,33.62,35.605,30,0.0,,,2.112068
2011-07-26 12:00:00,3,0,1,1,34.44,36.365,28,0.0,,,2.1710117
2011-07-26 13:00:00,3,0,1,1,34.44,36.365,32,19.9995,,,1.768481
2011-07-26 14:00:00,3,0,1,1,35.26,37.12,30,19.0012,,,1.8173572
2011-07-26 15:00:00,3,0,1,1,36.08,37.88,28,22.0028,,,1.7987093
2011-07-26 16:00:00,3,0,1,1,35.26,37.88,36,19.0012,,,1.7580466
2011-07-26 17:00:00,3,0,1,1,35.26,37.88,36,23.9994,,,1.6650763
2011-07-26 18:00:00,3,0,1,1,34.44,37.12,39,26.0027,,,1.4637598
2011-07-26 19:00:00,3,0,1,1,33.62,37.12,43,19.9995,,,1.5616809
2011-07-26 20:00:00,3,0,1,1,32.8,36.365,46,16.9979,,,1.5536771
2011-07-26 21:00:00,3,0,1,1,31.98,35.605,49,15.0013,,,1.5449907
2011-07-26 22:00:00,3,0,1,1,31.16,34.85,55,8.9981,,,1.428004
2011-07-26 23:00:00,3,0,1,1,31.16,35.605,58,7.0015,,,1.4080191
2011-07-27 00:00:00,3,0,1,2,31.98,35.605,52,11.0014,,,1.7345488
2011-07-27 01:00:00,3,0,1,1,31.98,35.605,49,12.998,,,1.6422238
2011-07-27 02:00:00,3,0,1,1,31.16,34.85,52,19.9995,,,1.5112318
2011-07-27 03:00:00,3,0,1,1,29.52,33.335,58,11.0014,,,1.4934944
2011-07-27 04:00:00,3,0,1,1,29.52,33.335,51,12.998,,,1.5275913
2011-07-27 05:00:00,3,0,1,1,28.7,32.575,54,19.0012,,,1.4744496
2011-07-27 06:00:00,3,0,1,1,28.7,32.575,54,15.0013,,,1.4854621
2011-07-27 07:00:00,3,0,1,1,29.52,33.335,48,16.9979,,,1.5119554
2011-07-27 08:00:00,3,0,1,1,30.34,33.335,42,16.9979,,,1.5193057
2011-07-27 09:00:00,3,0,1,1,31.16,33.335,35,16.9979,,,1.5739858
2011-07-27 10:00:00,3,0,1,1,31.98,34.09,33,0.0,,,2.0702424
2011-07-27 11:00:00,3,0,1,1,32.8,34.85,31,0.0,,,2.0989401
2011-07-27 12:00:00,3,0,1,1,33.62,35.605,30,19.0012,,,1.8192809
2011-07-27 13:00:00,3,0,1,1,34.44,36.365,30,23.9994,,,1.7363814
2011-07-27 14:00:00,3,0,1,1,34.44,36.365,28,15.0013,,,1.9496695
2011-07-27 15:00:00,3,0,1,1,35.26,37.12,26,16.9979,,,1.9520961
2011-07-27 16:00:00,3,0,1,1,35.26,36.365,25,11.0014,,,2.0707304
2011-07-27 17:00:00,3,0,1,1,34.44,35.605,26,15.0013,,,1.94853
2011-07-27 18:00:00,3,0,1,1,33.62,35.605,28,7.0015,,,2.0804644
2011-07-27 19:00:00,3,0,1,1,32.8,34.85,29,6.0032,,,2.0777454
2011-07-27 20:00:00,3,0,1,1,31.16,34.09,45,15.0013,,,1.5527073
2011-07-27 21:00:00,3,0,1,1,30.34,33.335,48,7.0015,,,1.5792502
2011-07-27 22:00:00,3,0,1,1,29.52,33.335,48,0.0,,,1.6077187
2011-07-27 23:00:00,3,0,1,1,30.34,33.335,45,6.0032,,,1.6056236
2011-07-28 00:00:00,3,0,1,1,28.7,32.575,51,8.9981,,,1.6389701
2011-07-28 01:00:00,3,0,1,1,29.52,33.335,51,0.0,,,1.6983995
2011-07-28 02:00:00,3,0,1,1,29.52,33.335,54,7.0015,,,1.650264
2011-07-28 03:00:00,3,0,1,1,29.52,33.335,54,0.0,,,1.6752882
2011-07-28 04:00:00,3,0,1,1,28.7,32.575,61,7.0015,,,1.5947479
2011-07-28 05:00:00,3,0,1,1,28.7,32.575,65,7.0015,,,1.5757147
2011-07-28 06:00:00,3,0,1,1,28.7,32.575,70,6.0032,,,1.5477871
2011-07-28 07:00:00,3,0,1,1,29.52,34.09,70,11.0014,,,1.5649269
2011-07-28 08:00:00,3,0,1,1,30.34,34.85,66,11.0014,,,1.5864052
2011-07-28 09:00:00,3,0,1,1,31.98,37.12,59,12.998,,,1.8046103
2011-07-28 10:00:00,3,0,1,1,32.8,37.88,55,19.0012,,,1.8596611
2011-07-28 11:00:00,3,0,1,1,34.44,40.91,56,19.0012,,,1.8109434
2011-07-28 12:00:00,3,0,1,1,34.44,40.15,53,16.9979,,,1.9044094
2011-07-28 13:00:00,3,0,1,1,35.26,40.15,47,16.9979,,,1.8989437
2011-07-28 14:00:00,3,0,1,2,34.44,39.395,49,16.9979,,,1.9100465
2011-07-28 15:00:00,3,0,1,1,35.26,40.91,50,12.998,,,1.9427242
2011-07-28 16:00:00,3,0,1,1,35.26,40.15,47,11.0014,,,1.9614761
2011-07-28 17:00:00,3,0,1,1,34.44,40.15,53,12.998,,,1.9347022
2011-07-28 18:00:00,3,0,1,1,34.44,40.91,56,15.0013,,,1.9060783
2011-07-28 19:00:00,3,0,1,1,33.62,40.15,59,12.998,,,1.9029114
2011-07-28 20:00:00,3,0,1,1,32.8,39.395,63,12.998,,,1.8786681
2011-07-28 21:00:00,3,0,1,1,31.98,37.88,66,19.0012,,,1.8241177
2011-07-28 22:00:00,3,0,1,1,31.16,36.365,70,16.9979,,,1.6177467
2011-07-28 23:00:00,3,0,1,1,31.16,37.12,75,12.998,,,1.6089944
2011-07-29 00:00:00,3,0,1,1,30.34,35.605,79,11.0014,,,1.602204
2011-07-29 01:00:00,3,0,1,1,30.34,35.605,79,8.9981,,,1.6010506
2011-07-29 02:00:00,3,0,1,1,30.34,35.605,79,0.0,,,1.5872422
2011-07-29 03:00:00,3,0,1,1,30.34,35.605,79,0.0,,,1.5873277
2011-07-29 04:00:00,3,0,1,1,29.52,35.605,84,8.9981,,,1.5657535
2011-07-29 05:00:00,3,0,1,1,29.52,35.605,84,0.0,,,1.540623
2011-07-29 06:00:00,3,0,1,2,29.52,35.605,84,0.0,,,1.4680715
2011-07-29 07:00:00,3,0,1,2,30.34,35.605,79,6.0032,,,1.5879693
2011-07-29 08:00:00,3,0,1,2,31.16,38.635,77,0.0,,,1.6385539
2011-07-29 09:00:00,3,0,1,1,35.26,40.15,47,16.9979,,,2.0262861
2011-07-29 10:00:00,3,0,1,1,36.9,42.425,42,19.0012,,,2.0262015
2011-07-29 11:00:00,3,0,1,1,37.72,43.94,40,19.9995,,,2.0435364
2011-07-29 12:00:00,3,0,1,1,39.36,43.18,31,19.0012,,,2.2344942
2011-07-29 13:00:00,3,0,1,1,38.54,41.665,31,0.0,,,2.272379
2011-07-29 14:00:00,3,0,1,1,39.36,43.18,30,15.0013,,,2.3108883
2011-07-29 15:00:00,3,0,1,1,39.36,43.18,30,16.9979,,,2.2897038
2011-07-29 16:00:00,3,0,1,1,39.36,43.18,30,26.0027,,,2.1418476
2011-07-29 17:00:00,3,0,1,1,39.36,43.18,30,19.9995,,,2.2713065
2011-07-29 18:00:00,3,0,1,1,37.72,43.18,37,22.0028,,,2.0249379
2011-07-29 19:00:00,3,0,1,1,36.9,42.425,42,15.0013,,,2.0980814
2011-07-29 20:00:00,3,0,1,1,35.26,39.395,41,22.0028,,,1.9630799
2011-07-29 21:00:00,3,0,1,1,33.62,37.88,46,11.0014,,,2.0497952
2011-07-29 22:00:00,3,0,1,1,32.8,37.12,49,15.0013,,,2.0018537
2011-07-29 23:00:00,3,0,1,1,31.98,35.605,52,7.0015,,,1.9025838
2011-07-30 00:00:00,3,0,0,1,31.16,34.85,55,12.998,,,1.8688878
2011-07-30 01:00:00,3,0,0,1,31.16,34.85,55,6.0032,,,1.8201281
2011-07-30 02:00:00,3,0,0,1,31.16,34.85,55,7.0015,,,1.8253846
2011-07-30 03:00:00,3,0,0,1,30.34,34.09,62,11.0014,,,1.7710785
2011-07-30 04:00:00,3,0,0,1,29.52,34.09,66,11.0014,,,1.7421092
2011-07-30 05:00:00,3,0,0,1,29.52,34.09,70,19.0012,,,1.87609
2011-07-30 06:00:00,3,0,0,1,29.52,34.09,70,19.9995,,,1.8970239
2011-07-30 07:00:00,3,0,0,1,31.16,36.365,66,12.998,,,1.824695
2011-07-30 08:00:00,3,0,0,1,31.98,37.12,59,15.0013,,,2.0653193
2011-07-30 09:00:00,3,0,0,1,33.62,37.88,46,19.9995,,,2.39504
2011-07-30 10:00:00,3,0,0,1,33.62,37.12,41,19.9995,,,2.388869
2011-07-30 11:00:00,3,0,0,1,34.44,37.12,36,12.998,,,2.44715
2011-07-30 12:00:00,3,0,0,1,34.44,36.365,32,11.0014,,,2.4687405
2011-07-30 13:00:00,3,0,0,1,36.08,37.88,29,0.0,,,2.6181214
2011-07-30 14:00:00,3,0,0,1,36.9,39.395,29,0.0,,,2.641574
2011-07-30 15:00:00,3,0,0,1,36.9,40.15,31,8.9981,,,2.6069734
2011-07-30 16:00:00,3,0,0,1,36.9,39.395,27,15.0013,,,2.611246
2011-07-30 17:00:00,3,0,0,1,36.9,39.395,29,7.0015,,,2.5993884
2011-07-30 18:00:00,3,0,0,1,36.08,37.88,28,12.998,,,2.5319426
2011-07-30 19:00:00,3,0,0,1,30.34,32.575,33,15.0013,,,2.0559974
2011-07-30 20:00:00,3,0,0,1,33.62,37.12,43,8.9981,,,2.2009964
2011-07-30 21:00:00,3,0,0,1,32.8,37.12,49,11.0014,,,2.155932
2011-07-30 22:00:00,3,0,0,1,31.98,35.605,52,7.0015,,,1.9666382
2011-07-30 23:00:00,3,0,0,1,31.16,34.85,55,6.0032,,,1.8201678
2011-07-31 00:00:00,3,0,0,1,31.16,34.85,55,6.0032,,,1.9901786
2011-07-31 01:00:00,3,0,0,1,30.34,34.09,62,6.0032,,,1.9153028
2011-07-31 02:00:00,3,0,0,1,30.34,34.85,66,6.0032,,,1.8793182
2011-07-31 03:00:00,3,0,0,1,30.34,34.85,66,0.0,,,1.8413713
2011-07-31 04:00:00,3,0,0,1,29.52,34.09,70,0.0,,,1.788276
2011-07-31 05:00:00,3,0,0,1,29.52,34.09,69,0.0,,,1.800728
2011-07-31 06:00:00,3,0,0,1,30.34,34.85,70,0.0,,,1.7932776
2011-07-31 07:00:00,3,0,0,1,30.34,34.09,58,8.9981,,,1.9736025
2011-07-31 08:00:00,3,0,0,1,31.16,34.85,55,15.0013,,,2.0400329
2011-07-31 09:00:00,3,0,0,1,32.8,37.12,49,0.0,,,2.1846254
2011-07-31 10:00:00,3,0,0,1,34.44,37.12,36,11.0014,,,2.5535297
2011-07-31 11:00:00,3,0,0,1,35.26,37.12,28,11.0014,,,2.6154525
2011-07-31 12:00:00,3,0,0,1,36.9,38.635,25,12.998,,,2.69677
2011-07-31 13:00:00,3,0,0,1,36.9,38.635,24,8.9981,,,2.7742977
2011-07-31 14:00:00,3,0,0,1,36.9,38.635,24,11.0014,,,2.7284482
2011-07-31 15:00:00,3,0,0,1,37.72,38.635,18,19.9995,,,2.7416286
2011-07-31 16:00:00,3,0,0,1,37.72,38.635,17,19.0012,,,2.7420166
2011-07-31 17:00:00,3,0,0,1,37.72,38.635,16,11.0014,,,2.7904115
2011-07-31 18:00:00,3,0,0,1,35.26,39.395,41,19.0012,,,2.5140498
2011-07-31 19:00:00,3,0,0,1,32.8,37.88,55,22.0028,,,2.397172
2011-07-31 20:00:00,3,0,0,1,32.8,37.88,55,22.0028,,,2.3971353
2011-07-31 21:00:00,3,0,0,1,31.98,37.12,59,19.9995,,,2.34833
2011-07-31 22:00:00,3,0,0,1,30.34,34.85,70,19.9995,,,2.0220375
2011-07-31 23:00:00,3,0,0,1,30.34,34.85,66,15.0013,,,1.9562258
2011-08-20 00:00:00,3,0,0,1,24.6,27.275,88,0.0,,,1.1412885
2011-08-20 01:00:00,3,0,0,1,25.42,28.79,83,0.0,,,1.12138
2011-08-20 02:00:00,3,0,0,1,25.42,29.545,78,0.0,,,1.1249814
2011-08-20 03:00:00,3,0,0,1,25.42,29.545,78,0.0,,,1.1251132
2011-08-20 04:00:00,3,0,0,2,24.6,27.275,88,0.0,,,1.1675928
2011-08-20 05:00:00,3,0,0,1,24.6,28.03,83,0.0,,,1.130511
2011-08-20 06:00:00,3,0,0,2,24.6,28.03,83,8.9981,,,1.181724
2011-08-20 07:00:00,3,0,0,1,25.42,28.79,83,0.0,,,1.1217966
2011-08-20 08:00:00,3,0,0,1,27.06,31.06,69,0.0,,,1.1984582
2011-08-20 09:00:00,3,0,0,1,28.7,32.575,65,0.0,,,1.2523805
2011-08-20 10:00:00,3,0,0,1,29.52,34.09,62,7.0015,,,1.3137293
2011-08-20 11:00:00,3,0,0,1,29.52,33.335,58,0.0,,,1.3757651
2011-08-20 12:00:00,3,0,0,1,30.34,34.09,58,8.9981,,,1.3797326
2011-08-20 13:00:00,3,0,0,1,31.16,34.85,55,8.9981,,,1.45225
2011-08-20 14:00:00,3,0,0,1,32.8,37.12,49,12.998,,,1.8633852
2011-08-20 15:00:00,3,0,0,1,32.8,36.365,43,12.998,,,1.9131063
2011-08-20 16:00:00,3,0,0,1,32.8,36.365,46,12.998,,,1.9359446
2011-08-20 17:00:00,3,0,0,1,32.8,37.12,49,12.998,,,1.8630931
2011-08-20 18:00:00,3,0,0,1,31.16,35.605,58,16.9979,,,1.5732992
2011-08-20 19:00:00,3,0,0,1,30.34,34.09,62,12.998,,,1.432111
2011-08-20 20:00:00,3,0,0,1,30.34,34.09,62,15.0013,,,1.4760977
2011-08-20 21:00:00,3,0,0,1,29.52,34.09,70,15.0013,,,1.4428066
2011-08-20 22:00:00,3,0,0,2,28.7,33.335,74,12.998,,,1.2957816
2011-08-20 23:00:00,3,0,0,1,28.7,33.335,74,8.9981,,,1.2505323
2011-08-21 00:00:00,3,0,0,1,28.7,33.335,74,12.998,,,1.4595544
2011-08-21 01:00:00,3,0,0,1,27.88,31.82,79,15.0013,,,1.44584
2011-08-21 02:00:00,3,0,0,1,27.88,31.82,79,12.998,,,1.392865
2011-08-21 03:00:00,3,0,0,1,27.06,30.305,83,15.0013,,,1.4125944
2011-08-21 04:00:00,3,0,0,1,27.88,31.82,83,15.0013,,,1.4250638
2011-08-21 05:00:00,3,0,0,1,27.06,29.545,89,19.9995,,,1.4849513
2011-08-21 06:00:00,3,0,0,1,27.06,29.545,89,19.0012,,,1.4561417
2011-08-21 07:00:00,3,0,0,1,27.88,31.82,83,19.9995,,,1.557986
2011-08-21 08:00:00,3,0,0,1,28.7,33.335,79,15.0013,,,1.4756626
2011-08-21 09:00:00,3,0,0,1,29.52,34.85,74,15.0013,,,1.5190266
2011-08-21 10:00:00,3,0,0,1,30.34,35.605,74,16.9979,,,1.5691048
2011-08-21 11:00:00,3,0,0,1,32.8,39.395,63,19.0012,,,1.9618762
2011-08-21 12:00:00,3,0,0,1,33.62,40.15,59,19.0012,,,1.9989431
2011-08-21 13:00:00,3,0,0,1,32.8,38.635,59,27.9993,,,2.1219263
2011-08-21 14:00:00,3,0,0,3,28.7,33.335,79,26.0027,,,1.2784826
2011-08-21 15:00:00,3,0,0,1,28.7,33.335,84,19.0012,,,1.5557181
2011-08-21 16:00:00,3,0,0,1,29.52,34.85,79,11.0014,,,1.3955488
2011-08-21 17:00:00,3,0,0,1,29.52,34.85,79,8.9981,,,1.359197
2011-08-21 18:00:00,3,0,0,1,29.52,34.85,79,16.9979,,,1.5497646
2011-08-21 19:00:00,3,0,0,1,29.52,34.09,70,16.9979,,,1.5772023
2011-08-21 20:00:00,3,0,0,1,28.7,33.335,79,16.9979,,,1.5299762
2011-08-21 21:00:00,3,0,0,1,28.7,33.335,79,16.9979,,,1.5300345
2011-08-21 22:00:00,3,0,0,2,28.7,33.335,79,12.998,,,1.3457669
2011-08-21 23:00:00,3,0,0,1,28.7,33.335,74,11.0014,,,1.4226688
2011-08-22 00:00:00,3,0,1,1,27.88,31.82,79,11.0014,,,1.1637815
2011-08-22 01:00:00,3,0,1,1,27.88,31.82,79,6.0032,,,1.1121418
2011-08-22 02:00:00,3,0,1,2,28.7,32.575,65,7.0015,,,1.2312818
2011-08-22 03:00:00,3,0,1,3,28.7,32.575,65,8.9981,,,1.4179207
2011-08-22 04:00:00,3,0,1,1,27.88,31.82,65,12.998,,,1.1473639
2011-08-22 05:00:00,3,0,1,1,27.06,31.06,65,23.9994,,,1.2616792
2011-08-22 06:00:00,3,0,1,1,27.06,31.06,61,19.9995,,,1.1775959
2011-08-22 07:00:00,3,0,1,1,27.06,31.06,61,22.0028,,,1.2028044
2011-08-22 08:00:00,3,0,1,1,27.06,31.06,61,22.0028,,,1.2029655
2011-08-22 09:00:00,3,0,1,1,27.88,31.82,54,16.9979,,,1.1237493
2011-08-22 10:00:00,3,0,1,1,28.7,32.575,48,19.0012,,,1.1413367
2011-08-22 11:00:00,3,0,1,1,29.52,32.575,34,22.0028,,,1.2186748
2011-08-22 12:00:00,3,0,1,1,30.34,32.575,35,26.0027,,,1.1989462
2011-08-22 13:00:00,3,0,1,1,30.34,32.575,30,31.0009,,,1.1858916
2011-08-22 14:00:00,3,0,1,1,30.34,32.575,30,26.0027,,,1.2045207
2011-08-22 15:00:00,3,0,1,1,30.34,32.575,30,19.9995,,,1.2859035
2011-08-22 16:00:00,3,0,1,1,30.34,32.575,30,26.0027,,,1.2046592
2011-08-22 17:00:00,3,0,1,1,30.34,32.575,27,22.0028,,,1.2880657
2011-08-22 18:00:00,3,0,1,1,29.52,32.575,28,19.9995,,,1.2751582
2011-08-22 19:00:00,3,0,1,1,28.7,31.82,30,19.0012,,,1.229271
2011-08-22 20:00:00,3,0,1,1,27.06,31.06,34,12.998,,,1.279336
2011-08-22 21:00:00,3,0,1,1,26.24,31.06,38,12.998,,,1.2102354
2011-08-22 22:00:00,3,0,1,1,26.24,31.06,38,19.9995,,,1.1213825
2011-08-22 23:00:00,3,0,1,1,25.42,31.06,41,16.9979,,,1.1399548
2011-08-23 00:00:00,3,0,1,1,24.6,31.06,43,12.998,,,1.308738
2011-08-23 01:00:00,3,0,1,1,23.78,27.275,49,12.998,,,1.2328058
2011-08-23 02:00:00,3,0,1,1,22.96,26.515,52,12.998,,,1.2106137
2011-08-23 03:00:00,3,0,1,1,22.96,26.515,52,19.0012,,,1.2480586
2011-08-23 04:00:00,3,0,1,1,22.14,25.76,56,11.0014,,,1.2099185
2011-08-23 05:00:00,3,0,1,1,22.14,25.76,56,12.998,,,1.204808
2011-08-23 06:00:00,3,0,1,1,22.14,25.76,60,12.998,,,1.220983
2011-08-23 07:00:00,3,0,1,1,24.6,31.06,49,12.998,,,1.2962804
2011-08-23 08:00:00,3,0,1,2,25.42,31.06,50,0.0,,,1.4135759
2011-08-23 09:00:00,3,0,1,2,27.06,31.06,44,0.0,,,1.4881951
2011-08-23 10:00:00,3,0,1,1,28.7,31.82,37,0.0,,,1.4970073
2011-08-23 11:00:00,3,0,1,1,28.7,31.82,34,7.0015,,,1.4704006
2011-08-23 12:00:00,3,0,1,1,28.7,31.82,39,6.0032,,,1.3954717
2011-08-23 13:00:00,3,0,1,1,29.52,32.575,30,7.0015,,,1.5363748
2011-08-23 14:00:00,3,0,1,1,29.52,32.575,30,6.0032,,,1.5509753
2011-08-23 15:00:00,3,0,1,1,29.52,32.575,34,15.0013,,,1.3938211
2011-08-23 16:00:00,3,0,1,1,29.52,32.575,32,8.9981,,,1.4977292
2011-08-23 17:00:00,3,0,1,1,29.52,32.575,34,15.0013,,,1.3939079
2011-08-23 18:00:00,3,0,1,1,29.52,32.575,34,12.998,,,1.42363
2011-08-23 19:00:00,3,0,1,1,27.06,31.06,50,15.0013,,,1.2968973
2011-08-23 20:00:00,3,0,1,1,26.24,31.06,53,16.9979,,,1.2830176
2011-08-23 21:00:00,3,0,1,1,25.42,31.06,57,0.0,,,1.3369923
2011-08-23 22:00:00,3,0,1,1,25.42,31.06,57,8.9981,,,1.3078713
2011-08-23 23:00:00,3,0,1,1,25.42,30.305,61,8.9981,,,1.2792399
2011-08-24 00:00:00,3,0,1,1,25.42,31.06,57,8.9981,,,1.4120859
2011-08-24 01:00:00,3,0,1,1,24.6,30.305,60,7.0015,,,1.3946407
2011-08-24 02:00:00,3,0,1,1,23.78,27.275,68,8.9981,,,1.329533
2011-08-24 03:00:00,3,0,1,1,23.78,27.275,68,8.9981,,,1.329603
2011-08-24 04:00:00,3,0,1,1,22.96,26.515,73,7.0015,,,1.3227799
2011-08-24 05:00:00,3,0,1,1,22.96,26.515,73,7.0015,,,1.3228575
2011-08-24 06:00:00,3,0,1,1,22.96,26.515,73,0.0,,,1.4062318
2011-08-24 07:00:00,3,0,1,1,24.6,30.305,64,6.0032,,,1.3861378
2011-08-24 08:00:00,3,0,1,1,25.42,30.305,69,8.9981,,,1.3615403
2011-08-24 09:00:00,3,0,1,1,26.24,30.305,69,16.9979,,,1.3691199
2011-08-24 10:00:00,3,0,1,1,28.7,32.575,58,19.0012,,,1.4133489
2011-08-24 11:00:00,3,0,1,1,29.52,33.335,54,19.9995,,,1.4355409
2011-08-24 12:00:00,3,0,1,1,30.34,34.09,55,22.0028,,,1.4389849
2011-08-24 13:00:00,3,0,1,1,31.16,34.09,48,27.9993,,,1.3710637
2011-08-24 14:00:00,3,0,1,1,31.16,34.09,48,27.9993,,,1.3711507
2011-08-24 15:00:00,3,0,1,1,31.16,34.09,48,30.0026,,,1.3547385
2011-08-24 16:00:00,3,0,1,1,31.16,34.85,52,27.9993,,,1.4146988
2011-08-24 17:00:00,3,0,1,1,31.16,34.85,52,23.9994,,,1.4152536
2011-08-24 18:00:00,3,0,1,1,30.34,34.09,55,19.9995,,,1.4358355
2011-08-24 19:00:00,3,0,1,1,30.34,34.09,55,19.9995,,,1.4359171
2011-08-24 20:00:00,3,0,1,1,29.52,33.335,58,19.9995,,,1.4374553
2011-08-24 21:00:00,3,0,1,1,28.7,32.575,61,23.9994,,,1.4577367
2011-08-24 22:00:00,3,0,1,1,28.7,32.575,65,23.9994,,,1.4801075
2011-08-24 23:00:00,3,0,1,1,27.88,31.82,69,19.9995,,,1.4325002
2011-08-25 00:00:00,3,0,1,1,27.88,31.82,74,19.9995,,,1.5359063
2011-08-25 01:00:00,3,0,1,1,27.88,31.82,69,26.0027,,,1.5857075
2011-08-25 02:00:00,3,0,1,1,27.88,31.82,69,26.0027,,,1.5857286
2011-08-25 03:00:00,3,0,1,1,27.06,31.06,74,22.0028,,,1.5444682
2011-08-25 04:00:00,3,0,1,1,27.06,30.305,78,26.0027,,,1.5214361
2011-08-25 05:00:00,3,0,1,1,27.06,30.305,83,27.9993,,,1.5184776
2011-08-25 06:00:00,3,0,1,1,27.06,30.305,83,22.0028,,,1.4989594
2011-08-25 07:00:00,3,0,1,2,27.88,31.82,79,22.0028,,,1.3957444
2011-08-25 08:00:00,3,0,1,2,28.7,33.335,74,19.9995,,,1.4641509
2011-08-25 09:00:00,3,0,1,2,29.52,34.09,70,19.9995,,,1.4857796
2011-08-25 10:00:00,3,0,1,2,30.34,34.85,66,19.9995,,,1.5069565
2011-08-25 11:00:00,3,0,1,3,28.7,33.335,79,0.0,,,1.4089707
2011-08-25 12:00:00,3,0,1,3,28.7,33.335,79,0.0,,,1.4090186
2011-08-25 13:00:00,3,0,1,1,28.7,33.335,79,7.0015,,,1.4553053
2011-08-25 14:00:00,3,0,1,2,29.52,34.85,74,0.0,,,1.4482884
2011-08-25 15:00:00,3,0,1,2,30.34,34.85,70,0.0,,,1.4930397
2011-08-25 16:00:00,3,0,1,1,29.52,35.605,84,0.0,,,1.4070433
2011-08-25 17:00:00,3,0,1,1,29.52,35.605,84,0.0,,,1.4071243
2011-08-25 18:00:00,3,0,1,2,29.52,35.605,84,8.9981,,,1.4286122
2011-08-25 19:00:00,3,0,1,2,27.06,30.305,78,22.0028,,,1.3523613
2011-08-25 20:00:00,3,0,1,1,26.24,29.545,78,23.9994,,,1.5132649
2011-08-25 21:00:00,3,0,1,1,26.24,29.545,78,19.0012,,,1.4960587
2011-08-25 22:00:00,3,0,1,1,25.42,28.79,83,0.0,,,1.4151099
2011-08-25 23:00:00,3,0,1,1,25.42,28.79,83,6.0032,,,1.4113032
2011-08-26 00:00:00,3,0,1,1,25.42,28.79,83,8.9981,,,1.5123533
2011-08-26 01:00:00,3,0,1,1,25.42,28.79,83,0.0,,,1.4994242
2011-08-26 02:00:00,3,0,1,1,25.42,28.03,88,8.9981,,,1.4869534
2011-08-26 03:00:00,3,0,1,1,24.6,27.275,88,7.0015,,,1.481421
2011-08-26 04:00:00,3,0,1,1,25.42,28.03,88,0.0,,,1.4352841
2011-08-26 05:00:00,3,0,1,2,25.42,28.03,88,0.0,,,1.2748265
2011-08-26 06:00:00,3,0,1,1,25.42,28.03,88,0.0,,,1.4354349
2011-08-26 07:00:00,3,0,1,1,26.24,28.79,83,0.0,,,1.4875698
2011-08-26 08:00:00,3,0,1,1,27.06,30.305,83,7.0015,,,1.4735416
2011-08-26 09:00:00,3,0,1,1,28.7,33.335,74,0.0,,,1.5779538
2011-08-26 10:00:00,3,0,1,1,30.34,34.85,66,6.0032,,,1.6293466
2011-08-26 11:00:00,3,0,1,2,31.16,35.605,62,0.0,,,1.6496952
2011-08-26 12:00:00,3,0,1,2,31.16,36.365,66,7.0015,,,1.6579249
2011-08-26 13:00:00,3,0,1,2,31.98,37.12,59,7.0015,,,1.7807496
2011-08-26 14:00:00,3,0,1,1,32.8,38.635,59,0.0,,,1.8200116
2011-08-26 15:00:00,3,0,1,2,32.8,38.635,59,12.998,,,1.8645779
2011-08-26 16:00:00,3,0,1,1,31.98,37.12,62,7.0015,,,1.7797217
2011-08-26 17:00:00,3,0,1,1,30.34,35.605,74,16.9979,,,1.5832776
2011-08-26 18:00:00,3,0,1,2,30.34,35.605,74,8.9981,,,1.596769
2011-08-26 19:00:00,3,0,1,1,29.52,34.85,79,7.0015,,,1.5379778
2011-08-26 20:00:00,3,0,1,1,29.52,34.85,79,6.0032,,,1.5424587
2011-08-26 21:00:00,3,0,1,1,29.52,34.85,79,11.0014,,,1.5342032
2011-08-26 22:00:00,3,0,1,1,29.52,34.85,79,7.0015,,,1.5382739
2011-08-26 23:00:00,3,0,1,1,28.7,33.335,84,6.0032,,,1.484521
2011-08-27 00:00:00,3,0,0,1,28.7,33.335,84,7.0015,,,1.4181713
2011-08-27 01:00:00,3,0,0,1,28.7,33.335,84,11.0014,,,1.5098964
2011-08-27 02:00:00,3,0,0,1,28.7,33.335,84,12.998,,,1.559638
2011-08-27 03:00:00,3,0,0,2,28.7,33.335,84,15.0013,,,1.4880297
2011-08-27 04:00:00,3,0,0,2,28.7,33.335,84,15.0013,,,1.4880263
2011-08-27 05:00:00,3,0,0,2,28.7,33.335,84,19.9995,,,1.6004983
2011-08-27 06:00:00,3,0,0,2,28.7,33.335,84,19.9995,,,1.600498
2011-08-27 07:00:00,3,0,0,2,28.7,33.335,84,23.9994,,,1.6774478
